District,Upazilla,Union,Storm Speed (m/s),Storm Surge (m),Rainfall (mm)
Pabna,Pabna Sadar,Ward No. 05,13.5999,0.0423,125.2539
Pabna,Pabna Sadar,Ward No. 06,13.5999,0.0423,125.2539
Pabna,Pabna Sadar,Ward No. 07,13.5999,0.0423,125.2539
Pabna,Pabna Sadar,Ward No. 08,13.5999,0.0423,125.2539
Pabna,Pabna Sadar,Ward No. 09,13.5999,0.0423,125.2539
Pabna,Pabna Sadar,Ward No. 10,13.5999,0.0423,125.2539
Pabna,Pabna Sadar,Ward No. 11,13.5999,0.0423,125.2539
Pabna,Pabna Sadar,Ward No. 12,13.5999,0.0423,125.2539
Pabna,Pabna Sadar,Ward No. 13,13.5999,0.0423,125.2539
Pabna,Pabna Sadar,Ward No. 14,13.5999,0.0423,125.2539
Pabna,Pabna Sadar,Ward No. 15,13.2456,0.0423,123.6276
Pabna,Santhia,Bhulbaria,14.1893,0.0423,132.8255
Pabna,Santhia,Dhopadaha,13.2318,0.0423,128.6075
Pabna,Santhia,Dhulauri,13.3961,0.0423,128.3653
Pabna,Santhia,Gourigram,15.169,0.0423,148.1645
Pabna,Santhia,Karanja,14.9309,0.0423,146.3359
Pabna,Santhia,Kashinathpur,15.3464,0.0423,155.6997
Pabna,Santhia,Khetupara,14.8654,0.0423,141.5767
Pabna,Santhia,Nagdemra,13.8756,0.0423,136.4694
Pabna,Santhia,Nandanpur,14.8654,0.0423,141.5767
Pabna,Santhia,R- Ataikula,14.898,0.0423,143.0946
Pabna,Santhia,Ward No. 01,13.8756,0.0423,136.4694
Pabna,Santhia,Ward No. 02,13.8756,0.0423,136.4694
Pabna,Santhia,Ward No. 03,14.9309,0.0423,146.3359
Pabna,Santhia,Ward No. 04,14.9309,0.0423,146.3359
Pabna,Santhia,Ward No. 05,14.9309,0.0423,146.3359
Pabna,Santhia,Ward No. 06,14.9309,0.0423,146.3359
Pabna,Santhia,Ward No. 07,14.9309,0.0423,146.3359
Pabna,Santhia,Ward No. 08,14.9309,0.0423,146.3359
Pabna,Santhia,Ward No. 09,15.169,0.0423,148.1645
Pabna,Sujanagar,Ahammadpur,15.3464,0.0423,155.6997
Pabna,Sujanagar,Bhayna,14.898,0.0423,143.0946
Pabna,Sujanagar,Dulai,15.2975,0.0423,151.7514
Pabna,Sujanagar,Hatkhali,15.1314,0.0423,154.3421
Pabna,Sujanagar,Manikhat,15.2975,0.0423,151.7514
Pabna,Sujanagar,Nazirganj,15.1314,0.0423,154.3421
Pabna,Sujanagar,Raninagar,15.1314,0.0423,154.3421
Pabna,Sujanagar,Sagarkandi,15.6518,0.0423,162.1196
Pabna,Sujanagar,Satbaria,15.8213,0.0423,155.2113
Pabna,Sujanagar,Tantibanda,14.898,0.0423,143.0946
Pabna,Sujanagar,Ward No. 01,14.898,0.0423,143.0946
Pabna,Sujanagar,Ward No. 02,14.898,0.0423,143.0946
Pabna,Sujanagar,Ward No. 03,14.898,0.0423,143.0946
Pabna,Sujanagar,Ward No. 04,14.898,0.0423,143.0946
Pabna,Sujanagar,Ward No. 05,14.898,0.0423,143.0946
Pabna,Sujanagar,Ward No. 06,14.898,0.0423,143.0946
Pabna,Sujanagar,Ward No. 07,14.898,0.0423,143.0946
Pabna,Sujanagar,Ward No. 08,14.898,0.0423,143.0946
Pabna,Sujanagar,Ward No. 09,14.898,0.0423,143.0946
Rajshahi,Bagha,Arani,9.8403,0.0434,45.6842
Rajshahi,Bagha,Bajubagha,10.2851,0.0438,59.3139
Rajshahi,Bagha,Bausa,10.2851,0.0434,59.3139
Rajshahi,Bagha,Chak Rajapur,10.1597,0.0454,53.818
Rajshahi,Bagha,Gargari,10.2851,0.0438,59.3139
Rajshahi,Bagha,Manigram,9.865,0.0454,45.3779
Rajshahi,Bagha,Pakuria,10.1597,0.0454,53.818
Rajshahi,Bagha,Ward No. 01,9.8403,0.0434,45.6842
Rajshahi,Bagha,Ward No. 02,9.8403,0.0434,45.6842
Rajshahi,Bagha,Ward No. 03,9.8403,0.0434,45.6842
Rajshahi,Bagha,Ward No. 04,9.8403,0.0434,45.6842
Rajshahi,Bagha,Ward No. 05,9.8403,0.0434,45.6842
Rajshahi,Bagha,Ward No. 06,9.8403,0.0434,45.6842
Rajshahi,Bagha,Ward No. 07,9.8403,0.0434,45.6842
Rajshahi,Bagha,Ward No. 08,9.8403,0.0434,45.6842
Rajshahi,Bagha,Ward No. 09,9.8403,0.0434,45.6842
Rajshahi,Bagha,Ward No. 01,9.865,0.0445,45.3779
Rajshahi,Bagha,Ward No. 02,10.1597,0.0454,53.818
Rajshahi,Bagha,Ward No. 03,10.1597,0.0445,53.818
Rajshahi,Bagha,Ward No. 04,10.2851,0.0445,59.3139
Rajshahi,Bagha,Ward No. 05,10.2851,0.0445,59.3139
Rajshahi,Bagha,Ward No. 06,10.2851,0.0438,59.3139
Rajshahi,Bagha,Ward No. 07,10.2851,0.0438,59.3139
Rajshahi,Bagha,Ward No. 08,10.2851,0.0438,59.3139
Rajshahi,Bagha,Ward No. 09,10.2851,0.0438,59.3139
Rajshahi,Bagmara,Auchpara,8.4161,0.0434,10.5023
Rajshahi,Bagmara,Bara Bihanali,8.865,0.0423,18.464
Rajshahi,Bagmara,Basupara,8.6422,0.0428,17.8284
Rajshahi,Bagmara,Dwippur,8.6422,0.0423,17.8284
Rajshahi,Bagmara,Ganipur,8.4047,0.0434,15.8411
Rajshahi,Bagmara,Goalkandi,9.0962,0.0423,25.8986
Rajshahi,Bagmara,Gobindapara,8.0923,0.0428,7.7754
Rajshahi,Bagmara,Hamir Kutsa,8.9295,0.0423,23.1748
Rajshahi,Bagmara,Jhikra,8.865,0.0423,18.464
Rajshahi,Bagmara,Jogipara,8.9611,0.0423,23.8325
Rajshahi,Bagmara,Kachari Koalipara,8.6422,0.0427,17.8284
Rajshahi,Bagmara,Maria,8.9295,0.0423,23.1748
Rajshahi,Bagmara,Nardash,8.337,0.0427,11.5668
Rajshahi,Bagmara,Sonadanga,8.6422,0.0423,17.8284
Rajshahi,Bagmara,Sreepur,8.9168,0.0428,26.1984
Rajshahi,Bagmara,Subhadanga,8.4161,0.0434,10.5023
Rajshahi,Bagmara,Ward No. 01,8.6422,0.0423,17.8284
Rajshahi,Bagmara,Ward No. 02,8.6422,0.0423,17.8284
Rajshahi,Bagmara,Ward No. 03,8.9295,0.0423,23.1748
Rajshahi,Bagmara,Ward No. 04,8.9295,0.0423,23.1748
Rajshahi,Bagmara,Ward No. 05,8.9295,0.0427,23.1748
Rajshahi,Bagmara,Ward No. 06,8.9295,0.0423,23.1748
Rajshahi,Bagmara,Ward No. 07,8.9295,0.0427,23.1748
Rajshahi,Bagmara,Ward No. 08,8.9295,0.0427,23.1748
Rajshahi,Bagmara,Ward No. 09,8.9295,0.0427,23.1748
Rajshahi,Bagmara,Ward No. 01,9.0962,0.0427,25.8986
Rajshahi,Bagmara,Ward No. 02,9.0962,0.0427,25.8986
Rajshahi,Bagmara,Ward No. 03,9.0962,0.0427,25.8986
Rajshahi,Bagmara,Ward No. 04,9.0962,0.0427,25.8986
Rajshahi,Bagmara,Ward No. 05,9.0962,0.0427,25.8986
Rajshahi,Bagmara,Ward No. 06,9.0962,0.0427,25.8986
Rajshahi,Bagmara,Ward No. 07,9.0962,0.0427,25.8986
Rajshahi,Bagmara,Ward No. 08,9.0962,0.0427,25.8986
Rajshahi,Bagmara,Ward No. 09,8.9168,0.0428,26.1984
Rajshahi,Charghat,Bhaya Lakkhipur,9.865,0.0438,45.3779
Rajshahi,Charghat,Charghat,9.5597,0.0454,39.1163
Rajshahi,Charghat,Nimpara,9.8403,0.0434,45.6842
Rajshahi,Charghat,Sardah,9.5597,0.0438,39.1163
Rajshahi,Charghat,Shalua,8.9374,0.0438,23.5051
Rajshahi,Charghat,Yusufpur,9.0369,0.0454,21.4548
Rajshahi,Charghat,Ward No. 01,9.0984,0.0454,29.6144
Rajshahi,Charghat,Ward No. 02,9.0984,0.0454,29.6144
Rajshahi,Charghat,Ward No. 03,9.0984,0.0454,29.6144
Rajshahi,Charghat,Ward No. 04,9.0984,0.0454,29.6144
Rajshahi,Charghat,Ward No. 05,9.0984,0.0454,29.6144
Rajshahi,Charghat,Ward No. 06,9.0984,0.0454,29.6144
Rajshahi,Charghat,Ward No. 07,9.5597,0.0454,39.1163
Rajshahi,Charghat,Ward No. 08,9.5597,0.0454,39.1163
Rajshahi,Charghat,Ward No. 09,9.5597,0.0454,39.1163
Rajshahi,Durgapur,Deluabari,8.5128,0.0434,16.9362
Rajshahi,Durgapur,Jhaluka,8.5128,0.0438,16.9362
Rajshahi,Durgapur,Joynagar,8.5128,0.0438,16.9362
Rajshahi,Durgapur,Kishmat Gankair,8.9168,0.0428,26.1984
Rajshahi,Durgapur,Maria,9.2689,0.0434,32.2108
Rajshahi,Durgapur,Naopara,8.6381,0.0434,22.4322
Rajshahi,Durgapur,Pananagar,8.9168,0.0428,26.1984
Rajshahi,Durgapur,Ward No. 01,8.6381,0.0434,22.4322
Rajshahi,Durgapur,Ward No. 02,8.6381,0.0434,22.4322
Rajshahi,Durgapur,Ward No. 03,8.6381,0.0434,22.4322
Rajshahi,Durgapur,Ward No. 04,8.5128,0.0434,16.9362
Rajshahi,Durgapur,Ward No. 05,8.9374,0.0434,23.5051
Rajshahi,Durgapur,Ward No. 06,8.6381,0.0434,22.4322
Rajshahi,Durgapur,Ward No. 07,8.6381,0.0434,22.4322
Rajshahi,Durgapur,Ward No. 08,8.6381,0.0434,22.4322
Rajshahi,Durgapur,Ward No. 09,8.9168,0.0434,26.1984
Rajshahi,Godagari,Basudebpur,7.5855,0.046,3.5702
Rajshahi,Godagari,Char Ashariadaha,7.9737,0.0467,6.2971
Rajshahi,Godagari,Deopara,7.9737,0.0454,6.2971
Rajshahi,Godagari,Godagari,7.9737,0.0454,6.2971
Rajshahi,Godagari,Gogram,7.6528,0.0454,2.9929
Rajshahi,Godagari,Matikata,7.9737,0.046,6.2971
Rajshahi,Godagari,Mohanpur,7.6499,0.0454,3.5702
Rajshahi,Godagari,Pakri,7.7639,0.0454,6.1172
Rajshahi,Godagari,Rishikul,8.0109,0.0454,10.2302
Rajshahi,Godagari,Ward No. 01,7.5855,0.0467,3.5702
Rajshahi,Godagari,Ward No. 02,7.5855,0.0467,3.5702
Rajshahi,Godagari,Ward No. 03,7.5855,0.0467,3.5702
Rajshahi,Godagari,Ward No. 04,7.5855,0.0467,3.5702
Rajshahi,Godagari,Ward No. 05,7.5855,0.0467,3.5702
Rajshahi,Godagari,Ward No. 06,7.5855,0.0467,3.5702
Rajshahi,Godagari,Ward No. 07,7.5855,0.0467,3.5702
Rajshahi,Godagari,Ward No. 08,7.5855,0.0467,3.5702
Rajshahi,Godagari,Ward No. 09,7.5855,0.0467,3.5702
Rajshahi,Godagari,Ward No. 01,7.7639,0.0454,6.1172
Rajshahi,Godagari,Ward No. 02,7.7639,0.0454,6.1172
Rajshahi,Godagari,Ward No. 03,7.9737,0.0454,6.2971
Rajshahi,Godagari,Ward No. 04,7.9737,0.0454,6.2971
Rajshahi,Godagari,Ward No. 05,8.0109,0.0454,10.2302
Rajshahi,Godagari,Ward No. 06,7.7639,0.0454,6.1172
Rajshahi,Godagari,Ward No. 07,7.7639,0.0454,6.1172
Rajshahi,Godagari,Ward No. 08,7.7639,0.0454,6.1172
Rajshahi,Godagari,Ward No. 09,7.7639,0.0454,6.1172
Rajshahi,Mohanpur,Bakshimail,8.4167,0.0438,11.5676
Rajshahi,Mohanpur,Dhurail,8.4167,0.0446,11.5676
Rajshahi,Mohanpur,Ghasigram,8.1514,0.0438,10.4696
Rajshahi,Mohanpur,Jahanabad,8.4047,0.0434,15.8411
Rajshahi,Mohanpur,Mougachhi,8.4167,0.0454,11.5676
Rajshahi,Mohanpur,Rayghati,8.0923,0.0434,7.7754
Rajshahi,Mohanpur,Ward No. 01,8.0923,0.0434,7.7754
Rajshahi,Mohanpur,Ward No. 02,8.1514,0.0438,10.4696
Rajshahi,Mohanpur,Ward No. 03,8.1514,0.0438,10.4696
Rajshahi,Mohanpur,Ward No. 04,8.1514,0.0438,10.4696
Rajshahi,Mohanpur,Ward No. 05,8.1514,0.0438,10.4696
Rajshahi,Mohanpur,Ward No. 06,8.1514,0.0438,10.4696
Rajshahi,Mohanpur,Ward No. 07,8.1514,0.0438,10.4696
Rajshahi,Mohanpur,Ward No. 08,8.1514,0.0434,10.4696
Rajshahi,Mohanpur,Ward No. 09,8.4161,0.0434,10.5023
Rajshahi,Paba,Baragachhi,7.8855,0.0446,14.0585
Rajshahi,Paba,Damkura,8.2395,0.0454,10.4099
Rajshahi,Paba,Darshanpara,8.0109,0.0454,10.2302
Rajshahi,Paba,Haragram,8.283,0.0454,15.6017
Rajshahi,Paba,Harian,8.7624,0.0454,20.0755
Rajshahi,Paba,Haripur,8.2395,0.0454,10.4099
Rajshahi,Paba,Hujuripara,8.2703,0.0454,11.6345
Rajshahi,Paba,Parila,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 01,9.0369,0.0454,21.4548
Rajshahi,Paba,Ward No. 02,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 03,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 04,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 05,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 06,9.0369,0.0454,21.4548
Rajshahi,Paba,Ward No. 07,8.7624,0.0454,20.0755
Rajshahi,Paba,Ward No. 08,8.7624,0.0454,20.0755
Rajshahi,Paba,Ward No. 09,8.7624,0.0454,20.0755
Rajshahi,Paba,Ward No. 01,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 02,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 03,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 04,8.2703,0.0454,11.6345
Rajshahi,Paba,Ward No. 05,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 06,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 07,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 08,8.5128,0.0454,16.9362
Rajshahi,Paba,Ward No. 09,8.5128,0.0454,16.9362
Rajshahi,Puthia,Baneshwar,8.9374,0.0438,23.5051
Rajshahi,Puthia,Belpukuria,8.9374,0.0438,23.5051
Rajshahi,Puthia,Bhalukgachhi,9.4282,0.0434,35.6697
Rajshahi,Puthia,Jiupara,9.4282,0.0427,35.6697
Rajshahi,Puthia,Puthia,9.2689,0.0434,32.2108
Rajshahi,Puthia,Shilmaria,9.4282,0.0427,35.6697
Rajshahi,Puthia,Ward No. 01,9.2689,0.0434,32.2108
Rajshahi,Puthia,Ward No. 02,9.4282,0.0434,35.6697
Rajshahi,Puthia,Ward No. 03,9.2689,0.0434,32.2108
Rajshahi,Puthia,Ward No. 04,9.2689,0.0434,32.2108
Rajshahi,Puthia,Ward No. 05,9.4856,0.0434,41.4424
Rajshahi,Puthia,Ward No. 06,9.4856,0.0434,41.4424
Rajshahi,Puthia,Ward No. 07,9.4856,0.0434,41.4424
Rajshahi,Puthia,Ward No. 08,9.4856,0.0434,41.4424
Rajshahi,Puthia,Ward No. 09,9.4856,0.0428,41.4424
Rajshahi,Tanore,Badhair,7.3832,0.0454,2.2953
Rajshahi,Tanore,Chanduria,8.2703,0.0454,11.6345
Rajshahi,Tanore,Kalma,7.613,0.0446,3.6298
Rajshahi,Tanore,Kamargaon,8.0923,0.0438,7.7754
Rajshahi,Tanore,Pachandar,7.5726,0.0454,3.6998
Rajshahi,Tanore,Saranjai,8.4167,0.0454,11.5676
Rajshahi,Tanore,Talanda,7.8088,0.0454,7.7428
Rajshahi,Tanore,Ward No. 01,7.5973,0.0454,3.3934
Rajshahi,Tanore,Ward No. 02,7.5726,0.0454,3.6998
Rajshahi,Tanore,Ward No. 03,7.5726,0.0454,3.6998
Rajshahi,Tanore,Ward No. 04,7.5973,0.0454,3.3934
Rajshahi,Tanore,Ward No. 05,7.5973,0.0454,3.3934
Rajshahi,Tanore,Ward No. 06,7.3832,0.0454,2.2953
Rajshahi,Tanore,Ward No. 07,7.5973,0.0454,3.3934
Rajshahi,Tanore,Ward No. 08,7.5973,0.0454,3.3934
Rajshahi,Tanore,Ward No. 09,7.5973,0.0454,3.3934
Rajshahi,Tanore,Ward No. 01,7.8088,0.0438,7.7428
Rajshahi,Tanore,Ward No. 02,7.8088,0.0438,7.7428
Rajshahi,Tanore,Ward No. 03,7.8088,0.0446,7.7428
Rajshahi,Tanore,Ward No. 04,8.1514,0.0446,10.4696
Rajshahi,Tanore,Ward No. 05,7.8088,0.0446,7.7428
Rajshahi,Tanore,Ward No. 06,8.1514,0.0454,10.4696
Rajshahi,Tanore,Ward No. 07,8.1514,0.0454,10.4696
Rajshahi,Tanore,Ward No. 08,8.4167,0.0454,11.5676
Rajshahi,Tanore,Ward No. 09,8.4167,0.0454,11.5676
Rajshahi,Boalia,Ward No. 09,8.7624,0.0454,20.0755
Rajshahi,Boalia,Ward No. 10,8.283,0.0454,15.6017
Rajshahi,Boalia,Ward No. 11,8.283,0.0454,15.6017
Rajshahi,Boalia,Ward No. 12,8.7624,0.0454,20.0755
Rajshahi,Boalia,Ward No. 13,8.283,0.0454,15.6017
Rajshahi,Boalia,Ward No. 14 (Part),8.283,0.0454,15.6017
Rajshahi,Boalia,Ward No. 15 (Part),8.283,0.0454,15.6017
Rajshahi,Boalia,Ward No. 16,8.5128,0.0454,16.9362
Rajshahi,Boalia,Ward No. 18 (Part),8.5128,0.0454,16.9362
Rajshahi,Boalia,Ward No. 20,8.7624,0.0454,20.0755
Rajshahi,Boalia,Ward No. 21,8.7624,0.0454,20.0755
Rajshahi,Boalia,Ward No. 22,8.7624,0.0454,20.0755
Rajshahi,Boalia,Ward No. 23,8.7624,0.0454,20.0755
Rajshahi,Boalia,Ward No. 24,8.7624,0.0454,20.0755
Rajshahi,Boalia,Ward No. 25,8.7624,0.0454,20.0755
Rajshahi,Boalia,Ward No. 27,8.7624,0.0454,20.0755
Rajshahi,Chandrima,Ward No. 15 (Part),8.5128,0.0454,16.9362
Rajshahi,Chandrima,Ward No. 18 (Part),8.5128,0.0454,16.9362
Rajshahi,Chandrima,Ward No. 19,8.5128,0.0454,16.9362
Rajshahi,Chandrima,Ward No. 26,8.5128,0.0454,16.9362
Rajshahi,Kashiadanga,Ward No. 01,8.283,0.0454,15.6017
Rajshahi,Kashiadanga,Ward No. 02,8.283,0.0454,15.6017
Rajshahi,Matihar,Ward No. 28,8.7624,0.0454,20.0755
Rajshahi,Matihar,Ward No. 29,8.7624,0.0454,20.0755
Rajshahi,Matihar,Ward No. 30,8.5128,0.0454,16.9362
Rajshahi,Rajpara,Ward No. 03,8.283,0.0454,15.6017
Rajshahi,Rajpara,Ward No. 04,8.283,0.0454,15.6017
Rajshahi,Rajpara,Ward No. 05,8.283,0.0454,15.6017
Rajshahi,Rajpara,Ward No. 06,8.283,0.0454,15.6017
Rajshahi,Rajpara,Ward No. 07,8.283,0.0454,15.6017
Rajshahi,Rajpara,Ward No. 08,8.283,0.0454,15.6017
Rajshahi,Rajpara,Ward No. 14 (Part),8.283,0.0454,15.6017
Rajshahi,Shah Makhdum,Ward No. 17,8.5128,0.0454,16.9362
Rajshahi,Shah Makhdum,Ward No. 18 (Part),8.5128,0.0454,16.9362
Sirajganj,Belkuchi,Baradhul,13.0714,0.0423,137.8169
Sirajganj,Belkuchi,Belkuchi,12.5313,0.0423,124.1465
Sirajganj,Belkuchi,Bhangabari,12.9157,0.0423,128.7324
Sirajganj,Belkuchi,Daulatpur,13.6075,0.0423,134.7841
Sirajganj,Belkuchi,Dhukaria Bera,13.6075,0.0423,134.7841
Sirajganj,Belkuchi,Rajapur,12.5313,0.0423,124.1465
Sirajganj,Belkuchi,Ward No. 01,12.9157,0.0423,128.7324
Sirajganj,Belkuchi,Ward No. 02,12.9157,0.0423,128.7324
Sirajganj,Belkuchi,Ward No. 03,12.9157,0.0423,128.7324
Sirajganj,Belkuchi,Ward No. 04,12.9157,0.0423,128.7324
Sirajganj,Belkuchi,Ward No. 05,12.9157,0.0423,128.7324
Sirajganj,Belkuchi,Ward No. 06,12.9157,0.0423,128.7324
Sirajganj,Belkuchi,Ward No. 07,12.9157,0.0423,128.7324
Sirajganj,Belkuchi,Ward No. 08,12.9157,0.0423,128.7324
Sirajganj,Belkuchi,Ward No. 09,12.9157,0.0423,128.7324
Sirajganj,Chouhali,Baghutia,14.3867,0.0423,161.6753
Sirajganj,Chouhali,Ghorjan,13.3103,0.0423,147.5536
Sirajganj,Chouhali,Khas Kaulia,13.3103,0.0423,147.5536
Sirajganj,Chouhali,Khas Pukhuria,13.5935,0.0423,157.2152
Sirajganj,Chouhali,Sadia Chandpur,13.0714,0.0423,137.8169
Sirajganj,Chouhali,Sthal,13.735,0.0423,144.1395
Sirajganj,Chouhali,Umarpur,14.4181,0.0423,149.3292
Sirajganj,Kamarkhanda,Bhadraghat,11.8449,0.0423,113.048
Sirajganj,Kamarkhanda,Jamtail,11.8449,0.0423,113.048
Sirajganj,Kamarkhanda,Jhaail,11.8449,0.0423,113.048
Sirajganj,Kamarkhanda,Ray Daulatpur,12.5313,0.0423,124.1465
Sirajganj,Kazipur,Chalitadanga,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Char Girish,11.0707,0.0423,90.1218
Sirajganj,Kazipur,Gandhail,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Kazipur,9.5124,0.0423,89.8246
Sirajganj,Kazipur,Khas Rajbari,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Maijbari,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Mansurnagar,11.0707,0.0423,90.1218
Sirajganj,Kazipur,Natuarpara,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Nishchintapur,11.7959,0.0423,104.774
Sirajganj,Kazipur,Shubhagachha,10.8741,0.0423,98.4814
Sirajganj,Kazipur,Sonamukhi,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Tekani,11.238,0.0423,98.0102
Sirajganj,Kazipur,Ward No. 01,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Ward No. 02,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Ward No. 03,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Ward No. 04,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Ward No. 05,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Ward No. 06,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Ward No. 07,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Ward No. 08,10.4141,0.0423,85.1919
Sirajganj,Kazipur,Ward No. 09,10.4141,0.0423,85.1919
Sirajganj,Rayganj,Brahmagachha,11.1393,0.0423,101.2657
Sirajganj,Rayganj,Chandaikona,10.9679,0.0423,93.1671
Sirajganj,Rayganj,Dhamainagar,10.1485,0.0423,79.0077
Sirajganj,Rayganj,Dhangara,11.3352,0.0423,103.2504
Sirajganj,Rayganj,Dhubil,10.9679,0.0423,93.1671
Sirajganj,Rayganj,Ghurka,10.9679,0.0423,93.1671
Sirajganj,Rayganj,Nalka,11.8449,0.0423,113.048
Sirajganj,Rayganj,Pangasi,11.8449,0.0423,113.048
Sirajganj,Rayganj,Sonakhara,10.5923,0.0423,86.9904
Sirajganj,Rayganj,Ward No. 01,11.3352,0.0423,103.2504
Sirajganj,Rayganj,Ward No. 02,11.3352,0.0423,103.2504
Sirajganj,Rayganj,Ward No. 03,11.3352,0.0423,103.2504
Sirajganj,Rayganj,Ward No. 04,11.3352,0.0423,103.2504
Sirajganj,Rayganj,Ward No. 05,11.3352,0.0423,103.2504
Sirajganj,Rayganj,Ward No. 06,11.3352,0.0423,103.2504
Sirajganj,Rayganj,Ward No. 07,11.1393,0.0423,101.2657
Sirajganj,Rayganj,Ward No. 08,11.1393,0.0423,101.2657
Sirajganj,Rayganj,Ward No. 09,11.3352,0.0423,103.2504
Sirajganj,Shahjadpur,Beltail,12.4008,0.0423,135.9956
Sirajganj,Shahjadpur,Gala,14.5278,0.0423,142.7403
Sirajganj,Shahjadpur,Garadaha,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Habibullahnagar,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Jalalpur,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Kaijuri,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Kayempur,13.208,0.0423,126.1273
Sirajganj,Shahjadpur,Khukni,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Narina,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Porjana,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Potajia,13.2318,0.0423,128.6075
Sirajganj,Shahjadpur,Rupbati,13.8756,0.0423,136.4694
Sirajganj,Shahjadpur,Sanatani,13.735,0.0423,144.1395
Sirajganj,Shahjadpur,Ward No. 01,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Ward No. 02,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Ward No. 03,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Ward No. 04,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Ward No. 05,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Ward No. 06,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Ward No. 07,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Ward No. 08,13.6075,0.0423,134.7841
Sirajganj,Shahjadpur,Ward No. 09,13.6075,0.0423,134.7841
Sirajganj,Sirajganj Sadar,Bagbati,11.1393,0.0423,101.2657
Sirajganj,Sirajganj Sadar,Bahuli,11.8449,0.0423,113.048
Sirajganj,Sirajganj Sadar,Chhongachha,11.4601,0.0423,104.7497
Sirajganj,Sirajganj Sadar,Kalia Haripur,12.4995,0.0423,123.6345
Sirajganj,Sirajganj Sadar,Kaoakola,12.1434,0.0423,116.6136
Sirajganj,Sirajganj Sadar,Khoksabari,11.8449,0.0423,113.048
Sirajganj,Sirajganj Sadar,Mechhra,10.8741,0.0423,98.4814
Sirajganj,Sirajganj Sadar,Ratankandi,10.7126,0.0423,90.1791
Sirajganj,Sirajganj Sadar,Saidabad,12.4995,0.0423,123.6345
Sirajganj,Sirajganj Sadar,Shialkol,10.9106,0.0423,118.851
Sirajganj,Sirajganj Sadar,Ward No. 01,11.8449,0.0423,113.048
Sirajganj,Sirajganj Sadar,Ward No. 02,11.8449,0.0423,113.048
Sirajganj,Sirajganj Sadar,Ward No. 03,11.8449,0.0423,113.048
Sirajganj,Sirajganj Sadar,Ward No. 04,11.8449,0.0423,113.048
Sirajganj,Sirajganj Sadar,Ward No. 05,11.8449,0.0423,113.048
Sirajganj,Sirajganj Sadar,Ward No. 06,11.8449,0.0423,113.048
Sirajganj,Sirajganj Sadar,Ward No. 07,11.8449,0.0423,113.048
Sirajganj,Sirajganj Sadar,Ward No. 08,11.8449,0.0423,113.048
Sirajganj,Sirajganj Sadar,Ward No. 09,12.1434,0.0423,116.6136
Sirajganj,Sirajganj Sadar,Ward No. 10,12.1434,0.0423,116.6136
Sirajganj,Sirajganj Sadar,Ward No. 11,12.1434,0.0423,116.6136
Sirajganj,Sirajganj Sadar,Ward No. 12,12.1434,0.0423,116.6136
Sirajganj,Sirajganj Sadar,Ward No. 13,11.8449,0.0423,113.048
Sirajganj,Sirajganj Sadar,Ward No. 14,12.1434,0.0423,116.6136
Sirajganj,Sirajganj Sadar,Ward No. 15,11.8449,0.0423,113.048
Sirajganj,Tarash,Baruhas,10.5923,0.0423,86.9904
Sirajganj,Tarash,Deshigram,10.5923,0.0423,86.9904
